   #  Z_k1  A_k1  Z_k3  A_k3        Z_k5  A_k5  Z_k7  A_k7    flux [dY/dt]    energy [erg/(g*s)]    timescale reac [s]
   26    9   19    1    1            0    0   10   20         1.00000E-99         1.00000E-99         1.00000E+90
   27   10   20    1    1            0    0   11   21         1.00000E-99         1.00000E-99         1.00000E+90
   28   10   21    1    1            0    0   11   22         1.00000E-99         1.00000E-99         1.00000E+90
   29   10   22    1    1            0    0   11   23         1.00000E-99         1.00000E-99         1.00000E+90
   30   11   22    1    1            0    0   11   23         1.00000E-99         1.00000E-99         1.00000E+90
   31   11   23    1    1            2    4   10   20         1.00000E-99         1.00000E-99         1.00000E+90
   32   11   23    1    1            0    0   12   24         1.00000E-99         1.00000E-99         1.00000E+90
   33   12   24    1    1            0    0   13   25         1.00000E-99         1.00000E-99         1.00000E+90
   34   12   25    1    1            0    0   13   26         1.00000E-99         1.00000E-99         1.00000E+90
   35   12   25    1    1            0    0   12   26         1.00000E-99         1.00000E-99         1.00000E+90
   36   12   26    1    1            0    0   13   27         1.00000E-99         1.00000E-99         1.00000E+90
   37   13   26    1    1            0    0   14   27         1.00000E-99         1.00000E-99         1.00000E+90
   38   13   27    1    1            2    4   12   24         1.00000E-99         1.00000E-99         1.00000E+90
   39   13   27    1    1            0    0   14   28         1.00000E-99         1.00000E-99         1.00000E+90
   40   14   28    1    1            0    0   15   29         1.00000E-99         1.00000E-99         1.00000E+90
   41   14   29    1    1            0    0   15   30         1.00000E-99         1.00000E-99         1.00000E+90
   42   14   30    1    1            0    0   15   31         1.00000E-99         1.00000E-99         1.00000E+90
   43    2    4    0    0            0    0    6   12         1.00000E-99         1.00000E-99         1.00000E+90
   44    6   12    2    4            0    0    8   16         1.00000E-99         1.00000E-99         1.00000E+90
   45    6   13    2    4            0    1    8   16         1.00000E-99         1.00000E-99         1.00000E+90
   46    7   14    2    4            0    0    9   18         1.00000E-99         1.00000E-99         1.00000E+90
   47    8   16    2    4            0    0   10   20         1.00000E-99         1.00000E-99         1.00000E+90
   48    8   18    2    4            0    0   10   22         1.00000E-99         1.00000E-99         1.00000E+90
   49   10   20    2    4            0    0   12   24         1.00000E-99         1.00000E-99         1.00000E+90
   50   10   21    2    4            0    1   12   24         1.00000E-99         1.00000E-99         1.00000E+90
   51   10   22    2    4            0    0   12   26         1.00000E-99         1.00000E-99         1.00000E+90
   52   10   22    2    4            0    1   12   25         1.00000E-99         1.00000E-99         1.00000E+90
   53   12   24    2    4            0    0   14   28         1.00000E-99         1.00000E-99         1.00000E+90
   54    6   14    2    4            0    0    8   18         1.00000E-99         1.00000E-99         1.00000E+90
   55    6   14    1    1            0    0    7   15         1.00000E-99         1.00000E-99         1.00000E+90
   56    7   15    2    4            0    0    9   19         1.00000E-99         1.00000E-99         1.00000E+90
   57    8   17    2    4            0    0   10   21         1.00000E-99         1.00000E-99         1.00000E+90
   58    8   17    2    4            0    1   10   20         1.00000E-99         1.00000E-99         1.00000E+90
   59    6   12    0    0            1    1   11   23         1.00000E-99         1.00000E-99         1.00000E+90
   60    6   12    0    0            2    4   10   20         1.00000E-99         1.00000E-99         1.00000E+90
   61    6   12    0    0            0    1   12   23         1.00000E-99         1.00000E-99         1.00000E+90
   62   10   20    2    4            1    1   11   23         1.00000E-99         1.00000E-99         1.00000E+90
   63   11   23    2    4            1    1   12   26         1.00000E-99         1.00000E-99         1.00000E+90
   64   12   24    2    4            1    1   13   27         1.00000E-99         1.00000E-99         1.00000E+90
   65   12   25    2    4            0    1   14   28         1.00000E-99         1.00000E-99         1.00000E+90
   66    8   16    0    0            1    1   15   31         1.00000E-99         1.00000E-99         1.00000E+90
   67    8   16    0    0            2    4   14   28         1.00000E-99         1.00000E-99         1.00000E+90
   68    8   16    0    0            0    1   16   31         1.00000E-99         1.00000E-99         1.00000E+90
   69    8   16    6   12            1    1   13   27         1.00000E-99         1.00000E-99         1.00000E+90
   70    8   16    6   12            2    4   12   24         1.00000E-99         1.00000E-99         1.00000E+90
   71    8   16    6   12            0    1   14   27         1.00000E-99         1.00000E-99         1.00000E+90
   72   10   20    0    0            2    4    8   16         1.00000E-99         1.00000E-99         1.00000E+90
   73    7   13    0    0            1    1    6   12         1.00000E-99         1.00000E-99         1.00000E+90
   74    9   17    0    0            1    1    8   16         1.00000E-99         1.00000E-99         1.00000E+90
   75    6   14    1    1            0    1    7   14         1.00000E-99         1.00000E-99         1.00000E+90
   76    7   14    0    1            1    1    6   14         1.00000E-99         1.00000E-99         1.00000E+90
   77    6   14    2    4            0    1    8   17         1.00000E-99         1.00000E-99         1.00000E+90
   78    8   17    0    1            2    4    6   14         1.00000E-99         1.00000E-99         1.00000E+90
   79    4    8    0    0            0    0    2    4         1.03455E-83         9.18332E-67         9.66606E-17
   80    6   12    0    0            0    0    2    4         1.00000E-99         1.00000E-99         1.00000E+90
   81   12   23    0    1            0    0    6   12         1.00000E-99         1.00000E-99         1.00000E+90
   82   11   23    1    1            0    0    6   12         1.00000E-99         1.00000E-99         1.00000E+90
   83   10   20    2    4            0    0    6   12         1.00000E-99         1.00000E-99         1.00000E+90
   84   13   27    1    1            8   16    6   12         1.00000E-99         1.00000E-99         1.00000E+90
   85   12   24    2    4            8   16    6   12         1.00000E-99         1.00000E-99         1.00000E+90
   86   14   27    0    1            8   16    6   12         1.00000E-99         1.00000E-99         1.00000E+90
   87   15   31    1    1            0    0    8   16         1.00000E-99         1.00000E-99         1.00000E+90
   88   14   28    2    4            0    0    8   16         1.00000E-99         1.00000E-99         1.00000E+90
   89   16   31    0    1            0    0    8   16         1.00000E-99         1.00000E-99         1.00000E+90
   90    6   11    0    0            0    0    5   11         1.00000E-99         1.00000E-99         1.00000E+90
   91    7   13    0    0            0    0    6   13         1.00000E-99         1.00000E-99         1.00000E+90
   92    6   14    0    0            0    0    7   14         1.00000E-99         1.00000E-99         1.00000E+90
   93    9   17    0    0            0    0    8   17         1.00000E-99         1.00000E-99         1.00000E+90
   94    9   18    0    0            0    0    8   18         1.00000E-99         1.00000E-99         1.00000E+90
   95   11   22    0    0            0    0   10   22         1.00000E-99         1.00000E-99         1.00000E+90
   96   12   23    0    0            0    0   11   23         1.00000E-99         1.00000E-99         1.00000E+90
   97   13   26    0    0            0    0   12   26         1.00000E-99         1.00000E-99         1.00000E+90
   98   14   27    0    0            0    0   13   27         1.00000E-99         1.00000E-99         1.00000E+90
   99   16   31    0    0            0    0   15   31         1.00000E-99         1.00000E-99         1.00000E+90
  100    8   14    0    0            0    0    7   14         1.00000E-99         1.00000E-99         1.00000E+90
  101    8   15    0    0            0    0    7   15         1.00000E-99         1.00000E-99         1.00000E+90
  102   11   21    0    0            0    0   10   21         1.00000E-99         1.00000E-99         1.00000E+90
  103   13   25    0    0            0    0   12   25         1.00000E-99         1.00000E-99         1.00000E+90
  104   15   29    0    0            0    0   14   29         1.00000E-99         1.00000E-99         1.00000E+90
  105   15   30    0    0            0    0   14   30         1.00000E-99         1.00000E-99         1.00000E+90
  106   83  211    0    0            2    4   82  207         1.00000E-99         3.83648E-83         1.85770E+02
  107   84  210    0    0            2    4   82  206         1.00000E-99         3.02584E-88         1.72414E+07
  108   84  210    0    1            0    0   82  207         1.00000E-99         1.00000E-99         1.00000E+90
  109    2    4    0    1            0    0    4    9         1.00000E-99         1.00000E-99         1.00000E+90
  110    4    9    0    0            0    1    2    4         1.00000E-99         1.00000E-99         1.00000E+90
  111    0    1    0    0            0    0    1    1         1.00000E-99         1.00000E-99         9.09918E+02
  112    1    1    0    1            0    0    1    2         1.00000E-99         1.00000E-99         1.00000E+90
  113    1    1    0    0            0    0    1    2         1.00000E-99         1.00000E-99         1.00000E+90
  114    1    1    0    0            0    0    0    1         1.00000E-99         1.00000E-99         1.00000E+90
  115    1    2    0    1            0    0    2    3         1.00000E-99         1.00000E-99         1.00000E+90
  116    1    2    0    0            0    1    1    1         1.00000E-99         1.00000E-99         1.00000E+90
  117    1    2    1    1            0    0    2    3         1.00000E-99         1.00000E-99         1.00000E+90
  118    2    3    0    1            0    0    2    4         1.00000E-99         2.49254E-88         1.00000E+90
  119    2    3    0    1            1    1    2    3         1.00000E-99         1.00000E-99         1.00000E+90
  120    2    3    1    1            0    0    2    4         2.40719E-34         4.77926E-15         1.04225E+28
  121    2    3    0    0            1    1    1    2         1.00000E-99         1.00000E-99         1.00000E+90
  122    2    3    2    4            0    0    4    7         3.94975E-30         6.04413E-12         6.35207E+23
  123    2    3    0    0            0    0    2    3         1.23683E-34         1.00000E-99         2.02850E+28
  124    2    4    0    0            0    1    2    3         1.00000E-99         1.00000E-99         1.00000E+90
  125    2    4    0    0            1    1    2    3         1.00000E-99         1.00000E-99         1.00000E+90
  126    2    4    0    0            0    1    4    7         1.00000E-99         1.00000E-99         1.00000E+90
  127    2    4    0    0            1    1    3    7         1.00000E-99         1.00000E-99         1.00000E+90
  128    3    7    1    1            0    1    4    7         1.00000E-99         1.00000E-99         1.00000E+90
  129    3    7    1    1            0    0    2    4         1.00000E-99         1.00000E-99         1.00000E+90
  130    3    7    2    4            0    0    6   11         1.00000E-99         1.00000E-99         1.00000E+90
  131    3    7    0    0            2    4    2    3         1.00000E-99         1.00000E-99         1.00000E+90
  132    4    7    0    1            1    1    3    7         1.00000E-99         1.00000E-99         1.00000E+90
  133    4    7    0    1            0    0    2    4         1.00000E-99         1.00000E-99         1.00000E+90
  134    4    7    2    4            0    0    6   11         1.00000E-99         1.00000E-99         1.00000E+90
  135    4    7    0    0            2    4    2    3         1.00000E-99         1.00000E-99         1.00000E+90
  136    4    7    0    0            0    0    3    7         1.00000E-99         1.00000E-99         1.00000E+90
  137    6   11    0    1            0    0    6   12         1.00000E-99         1.00000E-99         1.00000E+90
  138    6   11    0    1            1    1    6   11         1.00000E-99         1.00000E-99         1.00000E+90
  139    6   11    1    1            0    0    6   12         1.00000E-99         1.00000E-99         8.50669E+24
  140    6   11    0    0            2    4    4    7         1.00000E-99         1.00000E-99         1.00000E+90
  141    6   11    2    4            0    1    8   14         1.00000E-99         1.00000E-99         1.00000E+90
  142    6   11    2    4            1    1    7   14         1.00000E-99         1.00000E-99         1.18437E+53
  143    6   12    0    1            0    0    6   13         1.00000E-99         1.00000E-99         1.00000E+90
  144    6   12    0    0            0    1    6   11         1.00000E-99         1.00000E-99         1.00000E+90
  145    6   12    0    1            1    1    6   12         1.00000E-99         1.00000E-99         1.00000E+90
  146    6   12    1    1            0    0    7   13         1.00000E-99         1.00000E-99         1.00000E+90
  147    6   12    0    0            1    1    6   11         1.00000E-99         1.00000E-99         1.00000E+90
  148    6   12    2    4            0    0    8   16         1.00000E-99         1.00000E-99         1.00000E+90
  149    6   12    2    4            0    1    8   15         1.00000E-99         1.00000E-99         1.00000E+90
  150    6   12    2    4            1    1    7   15         1.00000E-99         1.00000E-99         1.00000E+90
  151    6   13    0    1            0    0    6   14         1.00000E-99         1.00000E-99         1.00000E+90
  152    6   13    0    0            0    1    6   12         1.00000E-99         1.00000E-99         1.00000E+90
  153    6   13    1    1            0    0    7   14         1.00000E-99         1.00000E-99         1.00000E+90
  154    6   13    1    1            0    1    7   13         1.00000E-99         1.00000E-99         1.00000E+90
  155    6   13    2    4            0    1    8   16         1.00000E-99         1.00000E-99         1.00000E+90
  156    6   13    2    4            1    1    8   16         1.00000E-99         1.00000E-99         1.00000E+90
  157    6   14    0    1            0    0    7   15         1.00000E-99         1.00000E-99         1.00000E+90
  158    6   14    0    0            0    1    6   13         1.00000E-99         1.00000E-99         1.00000E+90
  159    6   14    0    1            2    4    6   11         1.00000E-99         1.00000E-99         1.00000E+90
  160    6   14    1    1            0    0    7   15         1.00000E-99         1.00000E-99         1.00000E+90
  161    6   14    1    1            0    1    7   14         1.00000E-99         1.00000E-99         1.00000E+90
  162    6   14    1    1            2    4    6   11         1.00000E-99         1.00000E-99         1.00000E+90
  163    6   14    2    4            0    0    8   18         1.00000E-99         1.00000E-99         1.00000E+90
  164    6   14    2    4            0    1    8   17         1.00000E-99         1.00000E-99         1.00000E+90
  165    6   14    0    0            0    0    7   14         1.00000E-99         1.00000E-99         2.59531E+11
  166    7   13    0    1            0    0    7   14         1.00000E-99         1.00000E-99         1.00000E+90
  167    7   13    0    1            1    1    6   13         1.00000E-99         1.00000E-99         1.00000E+90
  168    7   13    1    1            0    0    8   14         1.00000E-99         1.00000E-99         1.00000E+90
  169    7   13    0    0            1    1    6   12         1.00000E-99         1.00000E-99         1.00000E+90
  170    7   13    1    1            0    1    7   13         1.00000E-99         1.00000E-99         1.00000E+90
  171    7   13    2    4            0    1    8   16         1.00000E-99         1.00000E-99         1.00000E+90
  172    7   13    2    4            1    1    8   16         1.00000E-99         1.00000E-99         2.36364E+59
  173    7   13    0    0            0    0    6   13         1.00000E-99         3.36033E-84         8.62069E+02
  174    7   14    0    1            0    0    7   15         1.00000E-99         1.00000E-99         1.00000E+90
  175    7   14    0    0            0    1    7   13         1.00000E-99         1.00000E-99         1.00000E+90
  176    7   14    0    1            1    1    6   14         1.00000E-99         1.00000E-99         1.00000E+90
  177    7   14    0    1            2    4    6   11         1.00000E-99         1.00000E-99         1.00000E+90
  178    7   14    1    1            0    0    8   15         1.00000E-99         1.00000E-99         1.00000E+90
  179    7   14    0    0            1    1    6   13         1.00000E-99         1.00000E-99         1.00000E+90
  180    7   14    1    1            0    1    8   14         1.00000E-99         1.00000E-99         1.00000E+90
  181    7   14    1    1            2    4    6   11         1.00000E-99         1.00000E-99         1.00000E+90
  182    7   14    2    4            0    0    9   18         1.00000E-99         1.00000E-99         1.00000E+90
  183    7   14    2    4            0    1    9   17         1.00000E-99         1.00000E-99         1.00000E+90
  184    7   14    2    4            1    1    8   17         1.00000E-99         1.00000E-99         1.00000E+90
  185    7   14    0    0            0    0    6   14         1.00000E-99         1.00000E-99         1.00000E+90
  186    7   15    0    1            0    0    8   16         1.00000E-99         1.00000E-99         1.00000E+90
  187    7   15    0    0            0    1    7   14         1.00000E-99         1.00000E-99         1.00000E+90
  188    7   15    0    1            1    1    7   15         1.00000E-99         1.00000E-99         1.00000E+90
  189    7   15    0    1            2    4    6   12         1.00000E-99         1.00000E-99         1.00000E+90
  190    7   15    1    1            0    0    8   16         1.00000E-99         1.00000E-99         1.00000E+90
  191    7   15    0    0            1    1    6   14         1.00000E-99         1.00000E-99         1.00000E+90
  192    7   15    1    1            0    1    8   15         1.00000E-99         1.00000E-99         1.00000E+90
  193    7   15    1    1            2    4    6   12         1.00000E-99         1.00000E-99         1.00000E+90
  194    7   15    2    4            0    0    9   19         1.00000E-99         1.00000E-99         1.00000E+90
  195    7   15    2    4            0    1    9   18         1.00000E-99         1.00000E-99         1.00000E+90
  196    7   15    2    4            1    1    8   18         1.00000E-99         1.00000E-99         1.00000E+90
  197    8   14    0    1            0    0    8   15         1.00000E-99         1.00000E-99         1.00000E+90
  198    8   14    0    0            0    1    7   13         1.00000E-99         1.00000E-99         1.00000E+90
  199    8   14    0    1            1    1    7   14         1.00000E-99         1.00000E-99         1.00000E+90
  200    8   14    0    1            2    4    6   11         1.00000E-99         1.00000E-99         1.00000E+90
  201    8   14    1    1            0    0    8   15         1.00000E-99         1.00000E-99         1.00000E+90
  202    8   14    0    0            1    1    7   13         1.00000E-99         1.00000E-99         1.00000E+90
  203    8   14    1    1            0    1    8   14         1.00000E-99         1.00000E-99         1.00000E+90
  204    8   14    2    4            0    0    9   18         1.00000E-99         1.00000E-99         3.77836E+72
  205    8   14    2    4            0    1    9   17         1.00000E-99         1.00000E-99         1.00000E+90
  206    8   14    2    4            1    1    9   17         1.00000E-99         1.00000E-99         5.89931E+67
  207    8   14    0    0            0    0    7   14         1.00000E-99         5.61228E-83         1.01885E+02
  208    8   15    0    1            0    0    8   16         1.00000E-99         1.00000E-99         1.00000E+90
  209    8   15    0    0            0    1    8   14         1.00000E-99         1.00000E-99         1.00000E+90
  210    8   15    0    1            1    1    7   15         1.00000E-99         1.00000E-99         1.00000E+90
  211    8   15    0    1            2    4    6   12         1.00000E-99         1.00000E-99         1.00000E+90
  212    8   15    1    1            0    0    8   16         1.00000E-99         1.00000E-99         1.00000E+90
  213    8   15    0    0            1    1    7   14         1.00000E-99         1.00000E-99         1.00000E+90
  214    8   15    1    1            0    1    8   15         1.00000E-99         1.00000E-99         1.00000E+90
  215    8   15    1    1            2    4    6   12         1.00000E-99         1.00000E-99         1.00000E+90
  216    8   15    2    4            0    0   10   19         1.00000E-99         1.00000E-99         8.78357E+72
  217    8   15    2    4            0    1    9   18         1.00000E-99         1.00000E-99         1.00000E+90
  218    8   15    2    4            1    1    9   18         1.00000E-99         1.00000E-99         1.00000E+90
  219    8   15    0    0            0    0    7   15         1.00000E-99         1.94235E-83         1.75716E+02
  220    8   16    0    1            0    0    8   17         1.00000E-99         1.00000E-99         1.00000E+90
  221    8   16    0    0            0    1    8   15         1.00000E-99         1.00000E-99         1.00000E+90
  222    8   16    0    1            1    1    8   16         1.00000E-99         1.00000E-99         1.00000E+90
  223    8   16    0    1            2    4    6   13         1.00000E-99         1.00000E-99         1.00000E+90
  224    8   16    1    1            0    0    9   17         1.00000E-99         1.00000E-99         1.00000E+90
  225    8   16    0    0            1    1    7   15         1.00000E-99         1.00000E-99         1.00000E+90
  226    8   16    1    1            0    1    8   16         1.00000E-99         1.00000E-99         1.00000E+90
  227    8   16    1    1            2    4    7   13         1.00000E-99         1.00000E-99         1.00000E+90
  228    8   16    2    4            0    0   10   20         1.00000E-99         1.00000E-99         1.00000E+90
  229    8   16    0    0            2    4    6   12         1.00000E-99         1.00000E-99         1.00000E+90
  230    8   16    2    4            0    1   10   19         1.00000E-99         1.00000E-99         1.00000E+90
  231    8   16    2    4            1    1    9   19         1.00000E-99         1.00000E-99         1.00000E+90
  232    8   17    0    1            0    0    8   18         1.00000E-99         1.00000E-99         1.00000E+90
  233    8   17    0    0            0    1    8   16         1.00000E-99         1.00000E-99         1.00000E+90
  234    8   17    0    1            2    4    6   14         1.00000E-99         1.00000E-99         1.00000E+90
  235    8   17    1    1            0    0    9   18         1.00000E-99         1.00000E-99         1.00000E+90
  236    8   17    1    1            0    1    9   17         1.00000E-99         1.00000E-99         1.00000E+90
  237    8   17    1    1            2    4    7   14         1.00000E-99         1.00000E-99         1.00000E+90
  238    8   17    2    4            0    0   10   21         1.00000E-99         1.00000E-99         1.00000E+90
  239    8   17    2    4            0    1   10   20         1.00000E-99         1.00000E-99         1.00000E+90
  240    8   17    2    4            1    1    9   20         1.00000E-99         1.00000E-99         1.00000E+90
  241    8   17    0    0            0    0    9   17         1.00000E-99         1.00000E-99         1.00000E+90
  242    8   18    0    1            0    0    9   19         1.00000E-99         1.00000E-99         1.00000E+90
  243    8   18    0    0            0    1    8   17         1.00000E-99         1.00000E-99         1.00000E+90
  244    8   18    0    1            2    4    7   15         1.00000E-99         1.00000E-99         1.00000E+90
  245    8   18    1    1            0    0    9   19         1.00000E-99         1.00000E-99         1.00000E+90
  246    8   18    1    1            0    1    9   18         1.00000E-99         1.00000E-99         1.00000E+90
  247    8   18    1    1            2    4    7   15         1.00000E-99         1.00000E-99         1.00000E+90
  248    8   18    2    4            0    0   10   22         1.00000E-99         1.00000E-99         1.00000E+90
  249    8   18    0    0            2    4    6   14         1.00000E-99         1.00000E-99         1.00000E+90
  250    8   18    2    4            0    1   10   21         1.00000E-99         1.00000E-99         1.00000E+90
  251    8   18    2    4            1    1   10   21         1.00000E-99         1.00000E-99         1.00000E+90
  252    8   18    0    0            0    0    9   18         1.00000E-99         1.00000E-99         1.00000E+90
  253    9   17    0    1            0    0    9   18         1.00000E-99         1.00000E-99         1.00000E+90
  254    9   17    0    0            0    1    8   16         1.00000E-99         1.00000E-99         1.00000E+90
  255    9   17    0    1            1    1    8   17         1.00000E-99         1.00000E-99         1.00000E+90
  256    9   17    0    1            2    4    7   14         1.00000E-99         1.00000E-99         1.00000E+90
  257    9   17    1    1            0    0    9   18         1.00000E-99         1.00000E-99         1.69566E+32
  258    9   17    0    0            1    1    8   16         1.00000E-99         1.00000E-99         1.00000E+90
  259    9   17    1    1            0    1    9   17         1.00000E-99         1.00000E-99         1.00000E+90
  260    9   17    1    1            2    4    8   14         1.00000E-99         1.00000E-99         1.00000E+90
  261    9   17    2    4            0    0   11   21         1.00000E-99         1.00000E-99         1.00000E+90
  262    9   17    2    4            0    1   10   20         1.00000E-99         1.00000E-99         1.00000E+90
  263    9   17    2    4            1    1   10   20         1.00000E-99         1.00000E-99         3.34374E+74
  264    9   17    0    0            0    0    8   17         1.00000E-99         3.53164E-83         9.68054E+01
  265    9   18    0    1            0    0    9   19         1.00000E-99         1.00000E-99         1.00000E+90
  266    9   18    0    0            0    1    9   17         1.00000E-99         1.00000E-99         1.00000E+90
  267    9   18    0    1            1    1    8   18         1.00000E-99         1.00000E-99         1.00000E+90
  268    9   18    0    1            2    4    7   15         1.00000E-99         1.00000E-99         1.00000E+90
  269    9   18    1    1            0    0   10   19         1.00000E-99         1.00000E-99         3.16042E+29
  270    9   18    0    0            1    1    8   17         1.00000E-99         1.00000E-99         1.00000E+90
  271    9   18    1    1            0    1    9   18         1.00000E-99         1.00000E-99         1.00000E+90
  272    9   18    1    1            2    4    8   15         1.00000E-99         1.00000E-99         9.12728E+25
  273    9   18    2    4            0    0   11   22         1.00000E-99         1.00000E-99         1.00000E+90
  274    9   18    0    0            2    4    7   14         1.00000E-99         1.00000E-99         1.00000E+90
  275    9   18    2    4            0    1   11   21         1.00000E-99         1.00000E-99         1.00000E+90
  276    9   18    2    4            1    1   10   21         1.00000E-99         1.00000E-99         1.00000E+90
  277    9   18    0    0            0    0    8   18         1.00000E-99         2.29638E-85         1.02451E+04
  278    9   19    0    1            0    0    9   20         1.00000E-99         1.00000E-99         1.00000E+90
  279    9   19    0    0            0    1    9   18         1.00000E-99         1.00000E-99         1.00000E+90
  280    9   19    0    1            1    1    9   19         1.00000E-99         1.00000E-99         1.00000E+90
  281    9   19    0    1            2    4    8   16         1.00000E-99         1.00000E-99         1.00000E+90
  282    9   19    1    1            0    0   10   20         1.00000E-99         1.00000E-99         1.00000E+90
  283    9   19    0    0            1    1    8   18         1.00000E-99         1.00000E-99         1.00000E+90
  284    9   19    1    1            0    1   10   19         1.00000E-99         1.00000E-99         1.00000E+90
  285    9   19    1    1            2    4    8   16         1.00000E-99         1.00000E-99         1.00000E+90
  286    9   19    2    4            0    0   11   23         1.00000E-99         1.00000E-99         1.00000E+90
  287    9   19    0    0            2    4    7   15         1.00000E-99         1.00000E-99         1.00000E+90
  288    9   19    2    4            0    1   11   22         1.00000E-99         1.00000E-99         1.00000E+90
  289    9   19    2    4            1    1   10   22         1.00000E-99         1.00000E-99         4.39348E+73
  290    9   19    0    0            0    0   10   19         1.00000E-99         1.00000E-99         1.00000E+90
  291    9   20    0    1            0    0   10   21         1.00000E-99         1.00000E-99         1.00000E+90
  292    9   20    0    0            0    1    9   19         1.00000E-99         1.00000E-99         1.00000E+90
  293    9   20    0    1            1    1    9   20         1.00000E-99         1.00000E-99         1.00000E+90
  294    9   20    1    1            0    0   10   21         1.00000E-99         1.00000E-99         4.14249E+65
  295    9   20    0    0            1    1    9   19         1.00000E-99         1.00000E-99         1.00000E+90
  296    9   20    1    1            0    1   10   20         1.00000E-99         1.00000E-99         6.94386E+61
  297    9   20    1    1            2    4    8   17         1.00000E-99         1.00000E-99         2.61400E+27
  298    9   20    2    4            0    0   11   24         1.00000E-99         1.00000E-99         1.00000E+90
  299    9   20    2    4            0    1   11   23         1.00000E-99         1.00000E-99         1.00000E+90
  300    9   20    2    4            1    1   11   23         1.00000E-99         1.00000E-99         1.00000E+90
  301    9   20    0    0            0    0   10   20         1.00000E-99         3.67960E-82         1.63693E+01
  302   10   19    0    1            0    0   10   20         1.00000E-99         1.00000E-99         1.00000E+90
  303   10   19    0    0            0    1    9   18         1.00000E-99         1.00000E-99         1.00000E+90
  304   10   19    0    1            1    1    9   19         1.00000E-99         1.00000E-99         1.00000E+90
  305   10   19    0    1            2    4    8   16         1.00000E-99         1.00000E-99         1.00000E+90
  306   10   19    1    1            0    0   10   20         1.00000E-99         1.00000E-99         2.89407E+36
  307   10   19    0    0            1    1    9   18         1.00000E-99         1.00000E-99         1.00000E+90
  308   10   19    1    1            0    1   10   19         1.00000E-99         1.00000E-99         1.00000E+90
  309   10   19    1    1            2    4    8   16         1.00000E-99         1.00000E-99         1.00000E+90
  310   10   19    2    4            0    0   12   23         1.00000E-99         1.00000E-99         4.22708E+82
  311   10   19    0    0            2    4    8   15         1.00000E-99         1.00000E-99         1.00000E+90
  312   10   19    2    4            0    1   11   22         1.00000E-99         1.00000E-99         1.00000E+90
  313   10   19    2    4            1    1   11   22         1.00000E-99         1.00000E-99         6.95066E+79
  314   10   19    0    0            0    0    9   19         1.00000E-99         1.49188E-82         2.60010E+01
  315   10   20    0    1            0    0   10   21         1.00000E-99         1.00000E-99         1.00000E+90
  316   10   20    0    0            0    1   10   19         1.00000E-99         1.00000E-99         1.00000E+90
  317   10   20    0    1            1    1    9   20         1.00000E-99         1.00000E-99         1.00000E+90
  318   10   20    0    1            2    4    8   17         1.00000E-99         1.00000E-99         1.00000E+90
  319   10   20    1    1            0    0   11   21         1.00000E-99         1.00000E-99         1.00000E+90
  320   10   20    0    0            1    1    9   19         1.00000E-99         1.00000E-99         1.00000E+90
  321   10   20    1    1            0    1   10   20         1.00000E-99         1.00000E-99         1.00000E+90
